"","variable","time","fcst_date","lower","median","upper"
"263","pghcivlabforce",258,2022-11-01,-0.089005818749935,0.00222909526860587,0.0881318690680784
"264","pghcivlabforce",259,2022-12-01,-0.0781270433477474,0.00752374407483237,0.09387141555483
"265","pghempmanuf",236,2021-01-01,-0.196806119844973,-0.0514617317971329,0.0897171968977413
"266","pghempmanuf",237,2021-02-01,-0.184280722363708,0.0211612024602996,0.205335615092859
"267","pghempmanuf",238,2021-03-01,-0.224052568739467,-0.0336511185569483,0.162020389049303
"268","pghempmanuf",239,2021-04-01,-0.231019567712748,-0.0215028171703379,0.197982764462316
"269","pghempmanuf",240,2021-05-01,-0.241564313570388,-0.0180397920668087,0.181045979617983
"270","pghempmanuf",241,2021-06-01,-0.218986842278114,-0.0199995750519502,0.201444088939439
"271","pghempmanuf",242,2021-07-01,-0.214971758222879,0.00543775784093654,0.215613040835518
"272","pghempmanuf",243,2021-08-01,-0.206321250373702,0.00989735360679566,0.21404108015313
"273","pghempmanuf",244,2021-09-01,-0.232138330577825,-0.0160237742969694,0.187614907600869
"274","pghempmanuf",245,2021-10-01,-0.25291815752033,-0.0340100101717464,0.176952030569902
"275","pghempmanuf",246,2021-11-01,-0.232704174883244,-0.0324872616039687,0.192410041593341
"276","pghempmanuf",247,2021-12-01,-0.215559166432801,-0.00724730267875863,0.204135940971206
"277","pghempmanuf",248,2022-01-01,-0.220158216266753,-0.0121463591007257,0.21143909811211
"278","pghempmanuf",249,2022-02-01,-0.226477068279596,-0.0147850506515697,0.21217598278332
"279","pghempmanuf",250,2022-03-01,-0.223193085893036,-0.0144506226891853,0.194767206580403
"280","pghempmanuf",251,2022-04-01,-0.237174600514264,-0.0179554056846293,0.172031854822833
"281","pghempmanuf",252,2022-05-01,-0.234357749766215,-0.0316513662006583,0.177995281181085
"282","pghempmanuf",253,2022-06-01,-0.232233462255976,-0.0226449657009573,0.189555878703963
"283","pghempmanuf",254,2022-07-01,-0.238585646320344,-0.0116231454625184,0.200337820777138
"284","pghempmanuf",255,2022-08-01,-0.208343204716621,-0.0017743462595922,0.221821782795752
"285","pghempmanuf",256,2022-09-01,-0.216777957126938,-0.0205296398875801,0.195324166794363
"286","pghempmanuf",257,2022-10-01,-0.243904162947651,-0.0301387135462575,0.179874815907948
"287","pghempmanuf",258,2022-11-01,-0.238275322870767,-0.0339318035998479,0.203092787632155
"288","pghempmanuf",259,2022-12-01,-0.234376181369416,-0.0213255397709571,0.206327385570624
"289","pghhouse",236,2021-01-01,-0.138657522642818,-0.0431634495975343,0.0647840727597694
"290","pghhouse",237,2021-02-01,-0.0733302807104465,0.0337064949049078,0.148442331884565
"291","pghhouse",238,2021-03-01,-0.017272442600347,0.0901775776482786,0.20671766060475
"292","pghhouse",239,2021-04-01,-0.0836413620024073,0.0344986635694386,0.141555600958491
"293","pghhouse",240,2021-05-01,-0.141938930325839,-0.0167835164847708,0.0982948308757763
"294","pghhouse",241,2021-06-01,-0.074039068973934,0.0277984066356367,0.148271996388092
"295","pghhouse",242,2021-07-01,-0.0494330134516265,0.0704559615605866,0.195649534592069
"296","pghhouse",243,2021-08-01,-0.103693630634908,0.0204956553715957,0.140153269038384
"297","pghhouse",244,2021-09-01,-0.138948037608198,-0.00919580282005443,0.112996772226253
"298","pghhouse",245,2021-10-01,-0.076139184950072,0.0498834548413162,0.184483709836546
"299","pghhouse",246,2021-11-01,-0.0390593929965941,0.0808173474597144,0.218584284761838
"300","pghhouse",247,2021-12-01,-0.102623123544076,0.0207947232471046,0.147262645876084
"301","pghhouse",248,2022-01-01,-0.159114564412012,-0.0192585997277436,0.112738940152782
"302","pghhouse",249,2022-02-01,-0.0983185992958663,0.0323040988374441,0.17426952863515
"303","pghhouse",250,2022-03-01,-0.0508179362875129,0.0809026625441017,0.214770432705661
"304","pghhouse",251,2022-04-01,-0.0960833602847836,0.0380189389254594,0.174334204631498
"305","pghhouse",252,2022-05-01,-0.14891503598059,-0.00789301252937433,0.129051209220779
"306","pghhouse",253,2022-06-01,-0.103900422321864,0.0311858206190823,0.170021765509694
"307","pghhouse",254,2022-07-01,-0.0679935884035036,0.0597189566960971,0.207646703664865
"308","pghhouse",255,2022-08-01,-0.112528543418793,0.0261603190023217,0.156354276559197
"309","pghhouse",256,2022-09-01,-0.148388967191141,-0.000225134618271453,0.140531818373574
"310","pghhouse",257,2022-10-01,-0.0904948549964418,0.0370567539631968,0.175736033204217
"311","pghhouse",258,2022-11-01,-0.0645266815196154,0.0702889129263767,0.213989153745424
"312","pghhouse",259,2022-12-01,-0.106879326900049,0.0259724180039162,0.166031704131196
"313","pghmanuf",236,2021-01-01,-4.78522990343993,0.621747567020155,6.58234488517182
